Seed	Item1	Item2	Item3	Item4	Item5	Item6	Item7	Item8	Item9	Item10	Item11	Item12	Item13	Item14	Item15	Item16	Item17	Item18	Item19	Item20	Item21	Item22	Item23	Item24	Item25	ExtraInfo	EventIndex	Calcs	
024BE7ED	Exp. Candy L x1 	Exp. Candy XL x1 	Horsea Ink x5 	Health Feather x3 	Horsea Ink x3 (C)	Steel Tera Shard x2 	Steel Tera Shard x2 (H)	Exp. Candy L x2 	Exp. Candy L x1 	Health Feather x2 	Big Mushroom x1 	Exp. Candy L x2 	Exp. Candy L x2 	Spicy Herba Mystica x1 	Horsea Ink x2 	Salty Herba Mystica x1 										Kingdra (5☆) (Star)	0	38529005	
024C749D	Exp. Candy L x1 	Exp. Candy XL x1 	Porygon Fragment x5 	Genius Feather x3 	Porygon Fragment x3 (C)	Water Tera Shard x2 	Water Tera Shard x2 (H)	Bitter Herba Mystica x1 	Exp. Candy L x1 	Hondew Berry x3 	Star Piece x1 	Hondew Berry x3 	Star Piece x1 	Porygon Fragment x2 	Bitter Herba Mystica x1 	Modest Mint x1 	Hondew Berry x3 									Porygon-Z (5☆) (Star)	0	38565021	
02501D82	Exp. Candy L x1 	Exp. Candy XL x1 	Inkay Ink x5 	Health Feather x3 	Inkay Ink x3 (C)	Electric Tera Shard x2 	Electric Tera Shard x2 (H)	Inkay Ink x2 	Salty Herba Mystica x1 	Inkay Ink x2 	Spicy Herba Mystica x1 	Electric Tera Shard x1 	Pomeg Berry x3 	Big Mushroom x1 	Exp. Candy L x1 	Big Mushroom x1 	Sour Herba Mystica x1 									Malamar (5☆) (Star)	0	38804866	
0251ADFE	Exp. Candy L x1 	Exp. Candy XL x1 	Inkay Ink x5 	Health Feather x3 	Inkay Ink x3 (C)	Fire Tera Shard x2 	Fire Tera Shard x2 (H)	Health Feather x2 	Inkay Ink x2 	Exp. Candy L x1 	Sour Herba Mystica x1 	Inkay Ink x2 	Fire Tera Shard x1 	Spicy Herba Mystica x1 	Big Mushroom x1 	Bitter Herba Mystica x1 										Malamar (5☆) (Star)	0	38907390	
02552EFF	Exp. Candy L x1 	Exp. Candy XL x1 	Porygon Fragment x5 	Muscle Feather x3 	Porygon Fragment x3 (C)	Steel Tera Shard x2 	Steel Tera Shard x2 (H)	Exp. Candy L x1 	Spicy Herba Mystica x1 	Exp. Candy L x2 	Muscle Feather x2 	Star Piece x1 	PP Up x1 	Ability Capsule x1 	Muscle Feather x2 	Exp. Candy L x2 	Spicy Herba Mystica x1 									Porygon2 (5☆) (Star)	0	39137023	
02571519	Exp. Candy L x1 	Exp. Candy XL x1 	Horsea Ink x5 	Health Feather x3 	Horsea Ink x3 (C)	Bug Tera Shard x2 	Bug Tera Shard x2 (H)	Health Feather x2 	Exp. Candy L x1 	Spicy Herba Mystica x1 	Spicy Herba Mystica x1 	Exp. Candy L x1 	Exp. Candy L x1 	Big Mushroom x1 	Bug Tera Shard x1 	Bitter Herba Mystica x1 	Sour Herba Mystica x1 									Kingdra (5☆) (Star)	0	39261465	
025EB783	Exp. Candy L x1 	Exp. Candy XL x1 	Inkay Ink x5 	Health Feather x3 	Inkay Ink x3 (C)	Fighting Tera Shard x2 	Fighting Tera Shard x2 (H)	Exp. Candy L x2 	Inkay Ink x2 	Fighting Tera Shard x1 	Spicy Herba Mystica x1 	Exp. Candy L x1 	Salty Herba Mystica x1 	Rare Candy x1 	Health Feather x2 	Spicy Herba Mystica x1 	Fighting Tera Shard x1 									Malamar (5☆) (Star)	0	39761795	
0260096D	Exp. Candy L x1 	Exp. Candy XL x1 	Horsea Ink x5 	Health Feather x3 	Horsea Ink x3 (C)	Steel Tera Shard x2 	Steel Tera Shard x2 (H)	Health Feather x2 	Exp. Candy L x1 	Health Feather x2 	Exp. Candy L x1 	Sour Herba Mystica x1 	Health Feather x2 	Sour Herba Mystica x1 	Health Feather x2 	Exp. Candy L x2 										Kingdra (5☆) (Star)	0	39848301	
02645003	Exp. Candy L x1 	Exp. Candy XL x1 	Tyrogue Sweat x5 	Muscle Feather x3 	Tyrogue Sweat x3 (C)	Rock Tera Shard x2 	Rock Tera Shard x2 (H)	Comet Shard x1 	Kelpsy Berry x3 	Exp. Candy L x1 	Spicy Herba Mystica x1 	Bottle Cap x1 	Spicy Herba Mystica x1 	Exp. Candy L x1 	Spicy Herba Mystica x1 	Exp. Candy L x1 	Muscle Feather x2 									Hitmonlee (5☆) (Star)	0	40128515	
0264BE75	Exp. Candy L x1 	Exp. Candy XL x1 	Lapras Teardrop x5 	Health Feather x3 	Lapras Teardrop x3 (C)	Dark Tera Shard x2 	Dark Tera Shard x2 (H)	Exp. Candy L x1 	Exp. Candy L x2 	Salty Herba Mystica x1 	Exp. Candy L x1 	Big Mushroom x1 	Lapras Teardrop x2 	Nugget x1 	Pomeg Berry x3 	Sour Herba Mystica x1 										Lapras (5☆) (Star)	0	40156789	
026E301D	Exp. Candy L x1 	Exp. Candy XL x1 	Inkay Ink x5 	Health Feather x3 	Inkay Ink x3 (C)	Water Tera Shard x2 	Water Tera Shard x2 (H)	Inkay Ink x2 	PP Up x1 	Health Feather x2 	Exp. Candy L x1 	Inkay Ink x2 	Exp. Candy L x1 	Sour Herba Mystica x1 	Nugget x1 	Health Feather x2 	Salty Herba Mystica x1 									Malamar (5☆) (Star)	0	40775709	
026F4D7B	Exp. Candy L x1 	Exp. Candy XL x1 	Solosis Gel x5 	Genius Feather x3 	Solosis Gel x3 (C)	Ground Tera Shard x2 	Ground Tera Shard x2 (H)	Hondew Berry x3 	Genius Feather x2 	Bitter Herba Mystica x1 	Genius Feather x2 	Bitter Herba Mystica x1 	Exp. Candy L x2 	Exp. Candy L x1 	Ability Capsule x1 	Exp. Candy L x1 										Reuniclus (5☆) (Star)	0	40848763	
0272BE7F	Exp. Candy L x1 	Exp. Candy XL x1 	Lapras Teardrop x5 	Health Feather x3 	Lapras Teardrop x3 (C)	Steel Tera Shard x2 	Steel Tera Shard x2 (H)	Exp. Candy L x1 	Lapras Teardrop x2 	Exp. Candy L x1 	Bitter Herba Mystica x1 	Big Mushroom x1 	Sour Herba Mystica x1 	Steel Tera Shard x1 	Sweet Herba Mystica x1 	Balm Mushroom x1 	Big Mushroom x1 									Lapras (5☆) (Star)	0	41074303	
0279E480	Exp. Candy L x1 	Exp. Candy XL x1 	Inkay Ink x5 	Health Feather x3 	Inkay Ink x3 (C)	Bug Tera Shard x2 	Bug Tera Shard x2 (H)	Big Mushroom x1 	Balm Mushroom x1 	Sour Herba Mystica x1 	Bug Tera Shard x1 	Pomeg Berry x3 	Exp. Candy L x1 	Bitter Herba Mystica x1 	Nugget x1 	Salty Herba Mystica x1 	Exp. Candy L x1 									Malamar (5☆) (Star)	0	41542784	
027AF974	Exp. Candy L x1 	Exp. Candy XL x1 	Horsea Ink x5 	Health Feather x3 	Horsea Ink x3 (C)	Dragon Tera Shard x2 	Dragon Tera Shard x2 (H)	Exp. Candy L x1 	Salty Herba Mystica x1 	Bottle Cap x1 	Exp. Candy L x1 	Exp. Candy L x1 	Salty Herba Mystica x1 	Dragon Tera Shard x1 	Exp. Candy L x1 	Exp. Candy L x1 										Kingdra (5☆) (Star)	0	41613684	
027BEE75	Exp. Candy L x1 	Exp. Candy XL x1 	Lapras Teardrop x5 	Health Feather x3 	Lapras Teardrop x3 (C)	Dark Tera Shard x2 	Dark Tera Shard x2 (H)	Nugget x1 	Bottle Cap x1 	Exp. Candy L x1 	Exp. Candy L x2 	Exp. Candy L x2 	Bitter Herba Mystica x1 	Big Mushroom x1 	Exp. Candy L x1 	Bitter Herba Mystica x1 										Lapras (5☆) (Star)	0	41676405	
02810505	Exp. Candy L x1 	Exp. Candy XL x1 	Material x5 	Clever Feather x3 	Material x3 (C)	Normal Tera Shard x2 	Normal Tera Shard x2 (H)	Sour Herba Mystica x1 	Exp. Candy L x2 	Sour Herba Mystica x1 	Pearl String x1 	Material x2 	Rare Candy x1 	Exp. Candy L x1 	PP Up x1 	Big Pearl x1 	Sour Herba Mystica x1 									Alcremie (5☆) (Star)	0	42009861	
02811E06	Exp. Candy L x1 	Exp. Candy XL x1 	Lapras Teardrop x5 	Health Feather x3 	Lapras Teardrop x3 (C)	Fighting Tera Shard x2 	Fighting Tera Shard x2 (H)	PP Up x1 	Exp. Candy L x1 	Salty Herba Mystica x1 	Pomeg Berry x3 	Bitter Herba Mystica x1 	Exp. Candy L x2 	Nugget x1 	Lapras Teardrop x2 	Pomeg Berry x3 	Lapras Teardrop x2 									Lapras (5☆) (Star)	0	42016262	
02821DF2	Exp. Candy L x1 	Exp. Candy XL x1 	Inkay Ink x5 	Health Feather x3 	Inkay Ink x3 (C)	Psychic Tera Shard x2 	Psychic Tera Shard x2 (H)	Inkay Ink x2 	Pomeg Berry x3 	Exp. Candy L x1 	Exp. Candy L x2 	Sweet Herba Mystica x1 	Salty Herba Mystica x1 	Nugget x1 	Exp. Candy L x1 	Inkay Ink x2 										Malamar (5☆) (Star)	0	42081778	
02845585	Exp. Candy L x1 	Exp. Candy XL x1 	Horsea Ink x5 	Health Feather x3 	Horsea Ink x3 (C)	Normal Tera Shard x2 	Normal Tera Shard x2 (H)	Sour Herba Mystica x1 	Big Mushroom x1 	Ability Capsule x1 	Exp. Candy L x1 	Pomeg Berry x3 	Sour Herba Mystica x1 	Spicy Herba Mystica x1 	Spicy Herba Mystica x1 	Pomeg Berry x3 	Exp. Candy L x1 									Kingdra (5☆) (Star)	0	42227077	
0286F971	Exp. Candy L x1 	Exp. Candy XL x1 	Horsea Ink x5 	Health Feather x3 	Horsea Ink x3 (C)	Electric Tera Shard x2 	Electric Tera Shard x2 (H)	Exp. Candy L x1 	Exp. Candy L x1 	Exp. Candy L x1 	Sour Herba Mystica x1 	Ability Capsule x1 	Sweet Herba Mystica x1 	Exp. Candy L x1 	Balm Mushroom x1 	Exp. Candy L x2 										Kingdra (5☆) (Star)	0	42400113	
028CBFFE	Exp. Candy L x1 	Exp. Candy XL x1 	Skarmory Feather x5 	Resist Feather x3 	Skarmory Feather x3 (C)	Fire Tera Shard x2 	Fire Tera Shard x2 (H)	Exp. Candy L x1 	Nugget x1 	Nugget x1 	Lax Mint x1 	Salty Herba Mystica x1 	Salty Herba Mystica x1 	Big Pearl x1 	Resist Feather x2 	Exp. Candy L x1 										Skarmory (5☆) (Square)	0	42778622	
0292ECFF	Exp. Candy L x1 	Exp. Candy XL x1 	Drilbur Claw x5 	Muscle Feather x3 	Drilbur Claw x3 (C)	Steel Tera Shard x2 	Steel Tera Shard x2 (H)	Spicy Herba Mystica x1 	Star Piece x1 	Exp. Candy L x1 	Exp. Candy L x2 	Kelpsy Berry x3 	Exp. Candy L x2 	Exp. Candy L x2 	Exp. Candy L x1 	Spicy Herba Mystica x1 	Exp. Candy L x1 									Excadrill (5☆) (Star)	0	43183359	
0293547F	Exp. Candy L x1 	Exp. Candy XL x1 	Solosis Gel x5 	Genius Feather x3 	Solosis Gel x3 (C)	Steel Tera Shard x2 	Steel Tera Shard x2 (H)	Bitter Herba Mystica x1 	Bitter Herba Mystica x1 	Exp. Candy L x1 	Hondew Berry x3 	Exp. Candy L x1 	Exp. Candy L x1 	Rare Candy x1 	Star Piece x1 	Exp. Candy L x1 	Quiet Mint x1 									Reuniclus (5☆) (Star)	0	43209855	
0294DCFD	Exp. Candy L x1 	Exp. Candy XL x1 	Drilbur Claw x5 	Muscle Feather x3 	Drilbur Claw x3 (C)	Water Tera Shard x2 	Water Tera Shard x2 (H)	Water Tera Shard x1 	Exp. Candy L x2 	Star Piece x1 	Spicy Herba Mystica x1 	Water Tera Shard x1 	Muscle Feather x2 	Star Piece x1 	Spicy Herba Mystica x1 	Ability Capsule x1 										Excadrill (5☆) (Star)	0	43310333	
0295D0F5	Exp. Candy L x1 	Exp. Candy XL x1 	Tyrogue Sweat x5 	Muscle Feather x3 	Tyrogue Sweat x3 (C)	Dark Tera Shard x2 	Dark Tera Shard x2 (H)	Comet Shard x1 	Spicy Herba Mystica x1 	Muscle Feather x2 	Muscle Feather x2 	Muscle Feather x2 	Muscle Feather x2 	Tyrogue Sweat x2 	Spicy Herba Mystica x1 	Exp. Candy L x1 										Hitmonlee (5☆) (Star)	0	43372789	
02964BFD	Exp. Candy L x1 	Exp. Candy XL x1 	Tyrogue Sweat x5 	Clever Feather x3 	Tyrogue Sweat x3 (C)	Water Tera Shard x2 	Water Tera Shard x2 (H)	Clever Feather x2 	Big Pearl x1 	Sour Herba Mystica x1 	Big Pearl x1 	Sour Herba Mystica x1 	Rare Candy x1 	Clever Feather x2 	Clever Feather x2 	Careful Mint x1 										Hitmonchan (5☆) (Star)	0	43404285	
02977802	Exp. Candy L x1 	Exp. Candy XL x1 	Tyrogue Sweat x5 	Swift Feather x3 	Tyrogue Sweat x3 (C)	Ghost Tera Shard x2 	Ghost Tera Shard x2 (H)	Exp. Candy L x1 	Swift Feather x2 	Swift Feather x2 	Big Mushroom x1 	Grepa Berry x3 	Exp. Candy L x2 	Sweet Herba Mystica x1 	Sweet Herba Mystica x1 	Exp. Candy L x1 	Swift Feather x2 									Hitmontop (5☆) (Star)	0	43481090	
029FEE01	Exp. Candy L x1 	Exp. Candy XL x1 	Lapras Teardrop x5 	Health Feather x3 	Lapras Teardrop x3 (C)	Ice Tera Shard x2 	Ice Tera Shard x2 (H)	Bitter Herba Mystica x1 	Bitter Herba Mystica x1 	Big Mushroom x1 	Nugget x1 	Rare Candy x1 	Exp. Candy L x1 	Exp. Candy L x1 	Bitter Herba Mystica x1 	Big Mushroom x1 	Health Feather x2 									Lapras (5☆) (Star)	0	44035585	
02A44A05	Exp. Candy L x1 	Exp. Candy XL x1 	Inkay Ink x5 	Health Feather x3 	Inkay Ink x3 (C)	Normal Tera Shard x2 	Normal Tera Shard x2 (H)	Health Feather x2 	Pomeg Berry x3 	Pomeg Berry x3 	Pomeg Berry x3 	Exp. Candy L x1 	Sweet Herba Mystica x1 	Big Mushroom x1 	Spicy Herba Mystica x1 	Normal Tera Shard x1 	Nugget x1 									Malamar (5☆) (Star)	0	44321285	
02A5FE05	Exp. Candy L x1 	Exp. Candy XL x1 	Lapras Teardrop x5 	Health Feather x3 	Lapras Teardrop x3 (C)	Normal Tera Shard x2 	Normal Tera Shard x2 (H)	Exp. Candy L x1 	Nugget x1 	Exp. Candy L x1 	Balm Mushroom x1 	Exp. Candy L x2 	Spicy Herba Mystica x1 	Sour Herba Mystica x1 	Lapras Teardrop x2 	Ability Capsule x1 	Pomeg Berry x3 									Lapras (5☆) (Star)	0	44432901	
02A70DF2	Exp. Candy L x1 	Exp. Candy XL x1 	Inkay Ink x5 	Health Feather x3 	Inkay Ink x3 (C)	Psychic Tera Shard x2 	Psychic Tera Shard x2 (H)	Big Mushroom x1 	Exp. Candy L x2 	Spicy Herba Mystica x1 	Exp. Candy L x1 	Big Mushroom x1 	Spicy Herba Mystica x1 	Pomeg Berry x3 	Nugget x1 	Exp. Candy L x2 										Malamar (5☆) (Star)	0	44502514	
02AB367B	Exp. Candy L x1 	Exp. Candy XL x1 	Trapinch Shell x5 	Swift Feather x3 	Trapinch Shell x3 (C)	Ground Tera Shard x2 	Ground Tera Shard x2 (H)	Exp. Candy L x2 	Big Mushroom x1 	Exp. Candy L x1 	Ground Tera Shard x1 	Swift Feather x2 	Sweet Herba Mystica x1 	Sweet Herba Mystica x1 	Grepa Berry x3 	Exp. Candy L x1 										Flygon (5☆) (Star)	0	44775035	
02AC676F	Exp. Candy L x1 	Exp. Candy XL x1 	Lapras Teardrop x5 	Health Feather x3 	Lapras Teardrop x3 (C)	Water Tera Shard x2 	Water Tera Shard x2 (H)	PP Up x1 	Lapras Teardrop x2 	Sour Herba Mystica x1 	Exp. Candy L x1 	Lapras Teardrop x2 	Ability Capsule x1 	Rare Candy x1 	Sweet Herba Mystica x1 	Health Feather x2 										Lapras (5☆) (Star)	0	44853103	
02ACA486	Exp. Candy L x1 	Exp. Candy XL x1 	Inkay Ink x5 	Health Feather x3 	Inkay Ink x3 (C)	Fighting Tera Shard x2 	Fighting Tera Shard x2 (H)	Exp. Candy L x2 	Inkay Ink x2 	Exp. Candy L x1 	Exp. Candy L x2 	Big Mushroom x1 	Sweet Herba Mystica x1 	Big Mushroom x1 	Big Mushroom x1 	Salty Herba Mystica x1 	Sour Herba Mystica x1 									Malamar (5☆) (Star)	0	44868742	
02AFCDFC	Exp. Candy L x1 	Exp. Candy XL x1 	Inkay Ink x5 	Health Feather x3 	Inkay Ink x3 (C)	Grass Tera Shard x2 	Grass Tera Shard x2 (H)	Big Mushroom x1 	Sour Herba Mystica x1 	Pomeg Berry x3 	Rare Candy x1 	Bitter Herba Mystica x1 	Spicy Herba Mystica x1 	Grass Tera Shard x1 	Exp. Candy L x1 	Exp. Candy L x1 										Malamar (5☆) (Star)	0	45075964	
02B3B777	Exp. Candy L x1 	Exp. Candy XL x1 	Inkay Ink x5 	Health Feather x3 	Inkay Ink x3 (C)	Dark Tera Shard x2 	Dark Tera Shard x2 (H)	Exp. Candy L x2 	Big Mushroom x1 	Health Feather x2 	Exp. Candy L x1 	Exp. Candy L x1 	Spicy Herba Mystica x1 	Exp. Candy L x1 	Dark Tera Shard x1 	Sour Herba Mystica x1 										Malamar (5☆) (Star)	0	45332343	
02B3D97A	Exp. Candy L x1 	Exp. Candy XL x1 	Horsea Ink x5 	Health Feather x3 	Horsea Ink x3 (C)	Rock Tera Shard x2 	Rock Tera Shard x2 (H)	Sour Herba Mystica x1 	Sweet Herba Mystica x1 	Horsea Ink x2 	Pomeg Berry x3 	PP Up x1 	Health Feather x2 	Big Mushroom x1 	Salty Herba Mystica x1 	Exp. Candy L x1 										Kingdra (5☆) (Star)	0	45341050	
02B81978	Exp. Candy L x1 	Exp. Candy XL x1 	Horsea Ink x5 	Health Feather x3 	Horsea Ink x3 (C)	Ghost Tera Shard x2 	Ghost Tera Shard x2 (H)	Sour Herba Mystica x1 	Horsea Ink x2 	Sweet Herba Mystica x1 	Exp. Candy L x2 	Pomeg Berry x3 	Pomeg Berry x3 	Big Mushroom x1 	Balm Mushroom x1 	Spicy Herba Mystica x1 										Kingdra (5☆) (Star)	0	45619576	
02BDADF7	Exp. Candy L x1 	Exp. Candy XL x1 	Inkay Ink x5 	Health Feather x3 	Inkay Ink x3 (C)	Dark Tera Shard x2 	Dark Tera Shard x2 (H)	Exp. Candy L x1 	Spicy Herba Mystica x1 	Salty Herba Mystica x1 	Rare Candy x1 	Big Mushroom x1 	Bitter Herba Mystica x1 	Nugget x1 	Inkay Ink x2 	Bottle Cap x1 										Malamar (5☆) (Star)	0	45985271	
02BE2901	Exp. Candy L x1 	Exp. Candy XL x1 	Elekid Fur x5 	Muscle Feather x3 	Elekid Fur x3 (C)	Fire Tera Shard x2 	Fire Tera Shard x2 (H)	Spicy Herba Mystica x1 	Star Piece x1 	Rare Candy x1 	Muscle Feather x2 	Star Piece x1 	Spicy Herba Mystica x1 	Muscle Feather x2 	Exp. Candy L x1 	Exp. Candy L x1 	Kelpsy Berry x3 									Electivire (5☆) (Star)	0	46016769	
02BFBA89	Exp. Candy L x1 	Exp. Candy XL x1 	Porygon Fragment x5 	Genius Feather x3 	Porygon Fragment x3 (C)	Ground Tera Shard x2 	Ground Tera Shard x2 (H)	Bottle Cap x1 	Exp. Candy L x1 	Star Piece x1 	Porygon Fragment x2 	Bitter Herba Mystica x1 	Bitter Herba Mystica x1 	Genius Feather x2 	Exp. Candy L x1 	Exp. Candy L x1 										Porygon-Z (5☆) (Star)	0	46119561	
02C038FA	Exp. Candy L x1 	Exp. Candy XL x1 	Rhyhorn Fang x5 	Muscle Feather x3 	Rhyhorn Fang x3 (C)	Rock Tera Shard x2 	Rock Tera Shard x2 (H)	Exp. Candy L x1 	Rare Candy x1 	Exp. Candy L x2 	Lonely Mint x1 	Ability Capsule x1 	Spicy Herba Mystica x1 	Exp. Candy L x1 	Kelpsy Berry x3 	Spicy Herba Mystica x1 										Rhyperior (5☆) (Star)	0	46151930	
02C2AD85	Exp. Candy L x1 	Exp. Candy XL x1 	Inkay Ink x5 	Health Feather x3 	Inkay Ink x3 (C)	Normal Tera Shard x2 	Normal Tera Shard x2 (H)	Exp. Candy L x1 	Exp. Candy L x1 	Exp. Candy L x2 	Exp. Candy L x1 	Big Mushroom x1 	Sour Herba Mystica x1 	Sour Herba Mystica x1 	Exp. Candy L x2 	Sour Herba Mystica x1 	Big Mushroom x1 									Malamar (5☆) (Star)	0	46312837	
02C3597F	Exp. Candy L x1 	Exp. Candy XL x1 	Horsea Ink x5 	Health Feather x3 	Horsea Ink x3 (C)	Steel Tera Shard x2 	Steel Tera Shard x2 (H)	Sour Herba Mystica x1 	Steel Tera Shard x1 	Exp. Candy L x1 	Big Mushroom x1 	Exp. Candy L x1 	Exp. Candy L x2 	Big Mushroom x1 	Exp. Candy L x2 	Salty Herba Mystica x1 	Sour Herba Mystica x1 									Kingdra (5☆) (Star)	0	46356863	
02C38104	Exp. Candy L x1 	Exp. Candy XL x1 	Inkay Ink x5 	Health Feather x3 	Inkay Ink x3 (C)	Poison Tera Shard x2 	Poison Tera Shard x2 (H)	Big Mushroom x1 	Spicy Herba Mystica x1 	Health Feather x2 	Big Mushroom x1 	Exp. Candy L x1 	Spicy Herba Mystica x1 	Pomeg Berry x3 	Exp. Candy L x1 	Exp. Candy L x1 	Exp. Candy L x1 									Malamar (5☆) (Star)	0	46366980	
02CD5780	Exp. Candy L x1 	Exp. Candy XL x1 	Inkay Ink x5 	Health Feather x3 	Inkay Ink x3 (C)	Bug Tera Shard x2 	Bug Tera Shard x2 (H)	Inkay Ink x2 	Bitter Herba Mystica x1 	Exp. Candy L x2 	Exp. Candy L x1 	Exp. Candy L x1 	Salty Herba Mystica x1 	Rare Candy x1 	Pomeg Berry x3 	Rare Candy x1 	Sweet Herba Mystica x1 									Malamar (5☆) (Star)	0	47011712	
02CF9D87	Exp. Candy L x1 	Exp. Candy XL x1 	Inkay Ink x5 	Health Feather x3 	Inkay Ink x3 (C)	Flying Tera Shard x2 	Flying Tera Shard x2 (H)	Inkay Ink x2 	Big Mushroom x1 	Big Mushroom x1 	Exp. Candy L x1 	Health Feather x2 	Sweet Herba Mystica x1 	Health Feather x2 	Big Mushroom x1 	PP Up x1 	Bitter Herba Mystica x1 									Malamar (5☆) (Star)	0	47160711	
02CFC2EE	Exp. Candy L x1 	Exp. Candy XL x1 	Material x5 	Clever Feather x3 	Material x3 (C)	Fire Tera Shard x2 	Fire Tera Shard x2 (H)	Big Pearl x1 	Sour Herba Mystica x1 	Big Pearl x1 	Exp. Candy L x1 	Sour Herba Mystica x1 	Calm Mint x1 	Exp. Candy L x1 	Material x2 	Exp. Candy L x1 										Alcremie (5☆) (Star)	0	47170286	
02D0D97D	Exp. Candy L x1 	Exp. Candy XL x1 	Horsea Ink x5 	Health Feather x3 	Horsea Ink x3 (C)	Water Tera Shard x2 	Water Tera Shard x2 (H)	Sour Herba Mystica x1 	Ability Capsule x1 	Sweet Herba Mystica x1 	Exp. Candy L x1 	Water Tera Shard x1 	Pomeg Berry x3 	Health Feather x2 	Big Mushroom x1 	Pomeg Berry x3 										Kingdra (5☆) (Star)	0	47241597	
02D2EAFD	Exp. Candy L x1 	Exp. Candy XL x1 	Lapras Teardrop x5 	Health Feather x3 	Lapras Teardrop x3 (C)	Water Tera Shard x2 	Water Tera Shard x2 (H)	Balm Mushroom x1 	Pomeg Berry x3 	Exp. Candy L x1 	Water Tera Shard x1 	Health Feather x2 	Exp. Candy L x1 	Sour Herba Mystica x1 	Sour Herba Mystica x1 	Health Feather x2 										Lapras (5☆) (Star)	0	47377149	
02D4AE75	Exp. Candy L x1 	Exp. Candy XL x1 	Lapras Teardrop x5 	Health Feather x3 	Lapras Teardrop x3 (C)	Dark Tera Shard x2 	Dark Tera Shard x2 (H)	Exp. Candy L x1 	Exp. Candy L x1 	Lapras Teardrop x2 	Bottle Cap x1 	Big Mushroom x1 	Sweet Herba Mystica x1 	Sour Herba Mystica x1 	Rare Candy x1 	Salty Herba Mystica x1 										Lapras (5☆) (Star)	0	47492725	
02D506F6	Exp. Candy L x1 	Exp. Candy XL x1 	Horsea Ink x5 	Health Feather x3 	Horsea Ink x3 (C)	Fairy Tera Shard x2 	Fairy Tera Shard x2 (H)	Balm Mushroom x1 	Exp. Candy L x1 	Sour Herba Mystica x1 	Horsea Ink x2 	Exp. Candy L x2 	Sour Herba Mystica x1 	Big Mushroom x1 	Exp. Candy L x2 	Exp. Candy L x1 										Kingdra (5☆) (Star)	0	47515382	
02D8C17F	Exp. Candy L x1 	Exp. Candy XL x1 	Lapras Teardrop x5 	Health Feather x3 	Lapras Teardrop x3 (C)	Steel Tera Shard x2 	Steel Tera Shard x2 (H)	Big Mushroom x1 	Ability Capsule x1 	Pomeg Berry x3 	Nugget x1 	Bitter Herba Mystica x1 	Sweet Herba Mystica x1 	Steel Tera Shard x1 	Nugget x1 	PP Up x1 	Health Feather x2 									Lapras (5☆) (Star)	0	47759743	
02D99973	Exp. Candy L x1 	Exp. Candy XL x1 	Horsea Ink x5 	Health Feather x3 	Horsea Ink x3 (C)	Ice Tera Shard x2 	Ice Tera Shard x2 (H)	Sour Herba Mystica x1 	Exp. Candy L x2 	Big Mushroom x1 	Exp. Candy L x1 	Big Mushroom x1 	Exp. Candy L x1 	Spicy Herba Mystica x1 	Exp. Candy L x1 	PP Up x1 										Kingdra (5☆) (Star)	0	47815027	
02DB797A	Exp. Candy L x1 	Exp. Candy XL x1 	Horsea Ink x5 	Health Feather x3 	Horsea Ink x3 (C)	Rock Tera Shard x2 	Rock Tera Shard x2 (H)	Exp. Candy L x1 	Bottle Cap x1 	Sweet Herba Mystica x1 	Exp. Candy L x1 	Exp. Candy L x1 	Exp. Candy L x1 	Sweet Herba Mystica x1 	Big Mushroom x1 	Big Mushroom x1 										Kingdra (5☆) (Star)	0	47937914	
02E03E77	Exp. Candy L x1 	Exp. Candy XL x1 	Lapras Teardrop x5 	Health Feather x3 	Lapras Teardrop x3 (C)	Dark Tera Shard x2 	Dark Tera Shard x2 (H)	Exp. Candy L x1 	Exp. Candy L x1 	Salty Herba Mystica x1 	Exp. Candy L x1 	Spicy Herba Mystica x1 	Big Mushroom x1 	Exp. Candy L x1 	Health Feather x2 	Big Mushroom x1 										Lapras (5☆) (Star)	0	48250487	
02E1396F	Exp. Candy L x1 	Exp. Candy XL x1 	Horsea Ink x5 	Health Feather x3 	Horsea Ink x3 (C)	Water Tera Shard x2 	Water Tera Shard x2 (H)	Exp. Candy L x1 	Exp. Candy L x2 	Rare Candy x1 	Water Tera Shard x1 	Exp. Candy L x2 	Spicy Herba Mystica x1 	Sour Herba Mystica x1 	Sour Herba Mystica x1 	Exp. Candy L x2 										Kingdra (5☆) (Star)	0	48314735	
02E1B796	Exp. Candy L x1 	Exp. Candy XL x1 	Inkay Ink x5 	Health Feather x3 	Inkay Ink x3 (C)	Fairy Tera Shard x2 	Fairy Tera Shard x2 (H)	Exp. Candy L x2 	Big Mushroom x1 	Exp. Candy L x1 	Nugget x1 	Fairy Tera Shard x1 	Health Feather x2 	Health Feather x2 	Spicy Herba Mystica x1 	Spicy Herba Mystica x1 	Exp. Candy L x2 									Malamar (5☆) (Star)	0	48347030	
02E85379	Exp. Candy L x1 	Exp. Candy XL x1 	Duraludon Tarnish x5 	Genius Feather x3 	Duraludon Tarnish x3 (C)	Bug Tera Shard x2 	Bug Tera Shard x2 (H)	Duraludon Tarnish x2 	Bottle Cap x1 	Hondew Berry x3 	Exp. Candy L x1 	Nugget x1 	Bitter Herba Mystica x1 	Nugget x1 	Nugget x1 	Bitter Herba Mystica x1 										Duraludon (5☆) (Star)	0	48780153	
