Seed	Item1	Item2	Item3	Item4	Item5	Item6	Item7	Item8	Item9	Item10	Item11	Item12	Item13	Item14	Item15	Item16	Item17	Item18	Item19	Item20	Item21	Item22	Item23	Item24	Item25	ExtraInfo	EventIndex	Calcs	
022FDDF9	Exp. Candy L x1 	Exp. Candy XL x1 	Vullaby Feather x5 	Health Feather x3 	Vullaby Feather x3 (C)	Bug Tera Shard x2 	Bug Tera Shard x2 (H)	Vullaby Feather x2 	Big Mushroom x1 	Sour Herba Mystica x1 	Sweet Herba Mystica x1 	Big Mushroom x1 	Exp. Candy L x1 	PP Up x1 	Exp. Candy L x2 	Sour Herba Mystica x1 										Mandibuzz (5☆) (Star)	0	36691449	
0233C481	Exp. Candy L x1 	Exp. Candy XL x1 	Litwick Soot x5 	Genius Feather x3 	Litwick Soot x3 (C)	Ghost Tera Shard x2 	Ghost Tera Shard x2 (H)	Bitter Herba Mystica x1 	Bitter Herba Mystica x1 	Exp. Candy L x1 	Exp. Candy L x1 	Exp. Candy L x2 	Star Piece x1 	Genius Feather x2 	Exp. Candy L x1 	Mild Mint x1 	Exp. Candy L x2 									Chandelure (5☆) (Star)	0	36947073	
0233E40F	Exp. Candy L x1 	Exp. Candy XL x1 	Munchlax Fang x5 	Health Feather x3 	Munchlax Fang x3 (C)	Water Tera Shard x2 	Water Tera Shard x2 (H)	Nugget x1 	Spicy Herba Mystica x1 	Sour Herba Mystica x1 	Pomeg Berry x3 	Exp. Candy L x2 	Nugget x1 	Big Mushroom x1 	Exp. Candy L x2 	Munchlax Fang x2 										Snorlax (5☆) (Star)	0	36955151	
02364487	Exp. Candy L x1 	Exp. Candy XL x1 	Jangmo-o Scales x5 	Resist Feather x3 	Jangmo-o Scales x3 (C)	Flying Tera Shard x2 	Flying Tera Shard x2 (H)	Salty Herba Mystica x1 	Big Pearl x1 	Exp. Candy L x1 	Nugget x1 	Exp. Candy L x2 	Salty Herba Mystica x1 	Jangmo-o Scales x2 	Relaxed Mint x1 	Exp. Candy L x1 	Flying Tera Shard x1 									Kommo-o (5☆) (Star)	0	37110919	
0236D901	Exp. Candy L x1 	Exp. Candy XL x1 	Munchlax Fang x5 	Health Feather x3 	Munchlax Fang x3 (C)	Fairy Tera Shard x2 	Fairy Tera Shard x2 (H)	Sour Herba Mystica x1 	Pomeg Berry x3 	Munchlax Fang x2 	Spicy Herba Mystica x1 	Exp. Candy L x1 	Health Feather x2 	Balm Mushroom x1 	Exp. Candy L x1 	Sour Herba Mystica x1 	Exp. Candy L x1 									Snorlax (5☆) (Star)	0	37148929	
02374574	Exp. Candy L x1 	Exp. Candy XL x1 	Bellsprout Vine x5 	Muscle Feather x3 	Bellsprout Vine x3 (C)	Dragon Tera Shard x2 	Dragon Tera Shard x2 (H)	Spicy Herba Mystica x1 	Exp. Candy L x1 	Star Piece x1 	Spicy Herba Mystica x1 	Nugget x1 	Brave Mint x1 	Star Piece x1 	Brave Mint x1 	PP Up x1 										Victreebel (5☆) (Star)	0	37176692	
023AEC7B	Exp. Candy L x1 	Exp. Candy XL x1 	Duskull Fragment x5 	Health Feather x3 	Duskull Fragment x3 (C)	Ground Tera Shard x2 	Ground Tera Shard x2 (H)	PP Up x1 	Rare Candy x1 	Sweet Herba Mystica x1 	Ground Tera Shard x1 	Salty Herba Mystica x1 	Ground Tera Shard x1 	Ability Capsule x1 	Bottle Cap x1 	Nugget x1 										Dusknoir (5☆) (Star)	0	37416059	
023FDDF3	Exp. Candy L x1 	Exp. Candy XL x1 	Vullaby Feather x5 	Health Feather x3 	Vullaby Feather x3 (C)	Ice Tera Shard x2 	Ice Tera Shard x2 (H)	Vullaby Feather x2 	Sour Herba Mystica x1 	Sweet Herba Mystica x1 	Pomeg Berry x3 	Sour Herba Mystica x1 	Exp. Candy L x1 	Pomeg Berry x3 	Vullaby Feather x2 	Exp. Candy L x2 										Mandibuzz (5☆) (Star)	0	37740019	
024A8406	Exp. Candy L x1 	Exp. Candy XL x1 	Basculin Fang x5 	Health Feather x3 	Basculin Fang x3 (C)	Fighting Tera Shard x2 	Fighting Tera Shard x2 (H)	Nugget x1 	Ability Capsule x1 	Sour Herba Mystica x1 	Basculin Fang x2 	Exp. Candy L x1 	Health Feather x2 	Exp. Candy L x2 	Balm Mushroom x1 	Exp. Candy L x1 	Salty Herba Mystica x1 									Basculegion (5☆) (Star)	0	38437894	
024C749D	Exp. Candy L x1 	Exp. Candy XL x1 	Seedot Stem x5 	Muscle Feather x3 	Seedot Stem x3 (C)	Water Tera Shard x2 	Water Tera Shard x2 (H)	Spicy Herba Mystica x1 	Exp. Candy L x1 	Kelpsy Berry x3 	Star Piece x1 	Kelpsy Berry x3 	Star Piece x1 	Seedot Stem x2 	Spicy Herba Mystica x1 	Adamant Mint x1 	Kelpsy Berry x3 									Shiftry (5☆) (Star)	0	38565021	
0251ADFE	Exp. Candy L x1 	Exp. Candy XL x1 	Vullaby Feather x5 	Health Feather x3 	Vullaby Feather x3 (C)	Fire Tera Shard x2 	Fire Tera Shard x2 (H)	Health Feather x2 	Vullaby Feather x2 	Exp. Candy L x1 	Sour Herba Mystica x1 	Vullaby Feather x2 	Fire Tera Shard x1 	Spicy Herba Mystica x1 	Big Mushroom x1 	Bitter Herba Mystica x1 										Mandibuzz (5☆) (Star)	0	38907390	
0252D302	Exp. Candy L x1 	Exp. Candy XL x1 	Basculin Fang x5 	Health Feather x3 	Basculin Fang x3 (C)	Ground Tera Shard x2 	Ground Tera Shard x2 (H)	Ability Capsule x1 	Rare Candy x1 	PP Up x1 	Pomeg Berry x3 	Exp. Candy L x1 	Sour Herba Mystica x1 	Exp. Candy L x1 	Nugget x1 	Sweet Herba Mystica x1 	Nugget x1 									Basculegion (5☆) (Star)	0	38982402	
02552EFF	Exp. Candy L x1 	Exp. Candy XL x1 	Lotad Leaf x5 	Clever Feather x3 	Lotad Leaf x3 (C)	Steel Tera Shard x2 	Steel Tera Shard x2 (H)	Exp. Candy L x1 	Sour Herba Mystica x1 	Exp. Candy L x2 	Clever Feather x2 	Big Pearl x1 	PP Up x1 	Ability Capsule x1 	Clever Feather x2 	Exp. Candy L x2 	Sour Herba Mystica x1 									Ludicolo (5☆) (Star)	0	39137023	
02571519	Exp. Candy L x1 	Exp. Candy XL x1 	Geodude Fragment x5 	Resist Feather x3 	Geodude Fragment x3 (C)	Bug Tera Shard x2 	Bug Tera Shard x2 (H)	Resist Feather x2 	Exp. Candy L x1 	Salty Herba Mystica x1 	Salty Herba Mystica x1 	Exp. Candy L x1 	Exp. Candy L x1 	Big Pearl x1 	Bug Tera Shard x1 	Lax Mint x1 	Relaxed Mint x1 									Golem (5☆) (Star)	0	39261465	
0257616C	Exp. Candy L x1 	Exp. Candy XL x1 	Vullaby Feather x5 	Health Feather x3 	Vullaby Feather x3 (C)	Ghost Tera Shard x2 	Ghost Tera Shard x2 (H)	Vullaby Feather x2 	Exp. Candy L x1 	PP Up x1 	Sweet Herba Mystica x1 	Exp. Candy L x1 	Exp. Candy L x1 	Sour Herba Mystica x1 	Bottle Cap x1 	Big Mushroom x1 										Mandibuzz (5☆) (Square)	0	39281004	
025AA0F3	Exp. Candy L x1 	Exp. Candy XL x1 	Munchlax Fang x5 	Health Feather x3 	Munchlax Fang x3 (C)	Ice Tera Shard x2 	Ice Tera Shard x2 (H)	Big Mushroom x1 	Health Feather x2 	Spicy Herba Mystica x1 	Big Mushroom x1 	Sweet Herba Mystica x1 	Munchlax Fang x2 	Exp. Candy L x2 	Health Feather x2 	Ice Tera Shard x1 										Snorlax (5☆) (Square)	0	39493875	
025EB783	Exp. Candy L x1 	Exp. Candy XL x1 	Vullaby Feather x5 	Health Feather x3 	Vullaby Feather x3 (C)	Fighting Tera Shard x2 	Fighting Tera Shard x2 (H)	Exp. Candy L x2 	Vullaby Feather x2 	Fighting Tera Shard x1 	Spicy Herba Mystica x1 	Exp. Candy L x1 	Salty Herba Mystica x1 	Rare Candy x1 	Health Feather x2 	Spicy Herba Mystica x1 	Fighting Tera Shard x1 									Mandibuzz (5☆) (Star)	0	39761795	
0262C373	Exp. Candy L x1 	Exp. Candy XL x1 	Basculin Fang x5 	Health Feather x3 	Basculin Fang x3 (C)	Ice Tera Shard x2 	Ice Tera Shard x2 (H)	Big Mushroom x1 	Spicy Herba Mystica x1 	Nugget x1 	Big Mushroom x1 	Exp. Candy L x2 	Exp. Candy L x1 	Sour Herba Mystica x1 	Health Feather x2 	Exp. Candy L x1 										Basculegion (5☆) (Star)	0	40026995	
02645003	Exp. Candy L x1 	Exp. Candy XL x1 	Poliwag Slime x5 	Muscle Feather x3 	Poliwag Slime x3 (C)	Rock Tera Shard x2 	Rock Tera Shard x2 (H)	Comet Shard x1 	Kelpsy Berry x3 	Exp. Candy L x1 	Spicy Herba Mystica x1 	Bottle Cap x1 	Spicy Herba Mystica x1 	Exp. Candy L x1 	Spicy Herba Mystica x1 	Exp. Candy L x1 	Muscle Feather x2 									Poliwrath (5☆) (Star)	0	40128515	
02645C6F	Exp. Candy L x1 	Exp. Candy XL x1 	Duskull Fragment x5 	Health Feather x3 	Duskull Fragment x3 (C)	Water Tera Shard x2 	Water Tera Shard x2 (H)	Water Tera Shard x1 	Sour Herba Mystica x1 	Nugget x1 	Pomeg Berry x3 	Spicy Herba Mystica x1 	Exp. Candy L x1 	Exp. Candy L x2 	Pomeg Berry x3 	Water Tera Shard x1 										Dusknoir (5☆) (Star)	0	40131695	
026CE516	Exp. Candy L x1 	Exp. Candy XL x1 	Duskull Fragment x5 	Health Feather x3 	Duskull Fragment x3 (C)	Fairy Tera Shard x2 	Fairy Tera Shard x2 (H)	Exp. Candy L x1 	Bottle Cap x1 	Pomeg Berry x3 	Salty Herba Mystica x1 	Salty Herba Mystica x1 	Pomeg Berry x3 	Rare Candy x1 	Rare Candy x1 	Big Mushroom x1 										Dusknoir (5☆) (Star)	0	40690966	
026E24FB	Exp. Candy L x1 	Exp. Candy XL x1 	Basculin Fang x5 	Health Feather x3 	Basculin Fang x3 (C)	Ground Tera Shard x2 	Ground Tera Shard x2 (H)	Exp. Candy L x1 	Salty Herba Mystica x1 	Exp. Candy L x1 	Sweet Herba Mystica x1 	Exp. Candy L x1 	Exp. Candy L x1 	Exp. Candy L x1 	Salty Herba Mystica x1 	Big Mushroom x1 										Basculegion (5☆) (Star)	0	40772859	
026E301D	Exp. Candy L x1 	Exp. Candy XL x1 	Vullaby Feather x5 	Health Feather x3 	Vullaby Feather x3 (C)	Water Tera Shard x2 	Water Tera Shard x2 (H)	Vullaby Feather x2 	PP Up x1 	Health Feather x2 	Exp. Candy L x1 	Vullaby Feather x2 	Exp. Candy L x1 	Sour Herba Mystica x1 	Nugget x1 	Health Feather x2 	Salty Herba Mystica x1 									Mandibuzz (5☆) (Star)	0	40775709	
026E4C74	Exp. Candy L x1 	Exp. Candy XL x1 	Duskull Fragment x5 	Health Feather x3 	Duskull Fragment x3 (C)	Dragon Tera Shard x2 	Dragon Tera Shard x2 (H)	Pomeg Berry x3 	Dragon Tera Shard x1 	PP Up x1 	Sweet Herba Mystica x1 	Big Mushroom x1 	Salty Herba Mystica x1 	Big Mushroom x1 	Bitter Herba Mystica x1 	Duskull Fragment x2 										Dusknoir (5☆) (Star)	0	40782964	
026E636D	Exp. Candy L x1 	Exp. Candy XL x1 	Basculin Fang x5 	Health Feather x3 	Basculin Fang x3 (C)	Steel Tera Shard x2 	Steel Tera Shard x2 (H)	Big Mushroom x1 	Health Feather x2 	Balm Mushroom x1 	Salty Herba Mystica x1 	Exp. Candy L x1 	Big Mushroom x1 	Bottle Cap x1 	Exp. Candy L x1 	Spicy Herba Mystica x1 										Basculegion (5☆) (Square)	0	40788845	
026F4D7B	Exp. Candy L x1 	Exp. Candy XL x1 	Mienfoo Claw x5 	Swift Feather x3 	Mienfoo Claw x3 (C)	Ground Tera Shard x2 	Ground Tera Shard x2 (H)	Grepa Berry x3 	Swift Feather x2 	Sweet Herba Mystica x1 	Swift Feather x2 	Sweet Herba Mystica x1 	Exp. Candy L x2 	Exp. Candy L x1 	Mienfoo Claw x2 	Exp. Candy L x1 										Mienshao (5☆) (Star)	0	40848763	
0270B36D	Exp. Candy L x1 	Exp. Candy XL x1 	Basculin Fang x5 	Health Feather x3 	Basculin Fang x3 (C)	Steel Tera Shard x2 	Steel Tera Shard x2 (H)	Exp. Candy L x1 	Sour Herba Mystica x1 	Exp. Candy L x1 	Basculin Fang x2 	Pomeg Berry x3 	Exp. Candy L x1 	Sour Herba Mystica x1 	Balm Mushroom x1 	Bottle Cap x1 										Basculegion (5☆) (Star)	0	40940397	
02731901	Exp. Candy L x1 	Exp. Candy XL x1 	Munchlax Fang x5 	Health Feather x3 	Munchlax Fang x3 (C)	Normal Tera Shard x2 	Normal Tera Shard x2 (H)	Sour Herba Mystica x1 	Exp. Candy L x1 	Exp. Candy L x1 	Spicy Herba Mystica x1 	Exp. Candy L x1 	Exp. Candy L x2 	Exp. Candy L x2 	Bitter Herba Mystica x1 	Exp. Candy L x2 	Exp. Candy L x2 									Snorlax (5☆) (Star)	0	41097473	
0274C771	Exp. Candy L x1 	Exp. Candy XL x1 	Basculin Fang x5 	Health Feather x3 	Basculin Fang x3 (C)	Electric Tera Shard x2 	Electric Tera Shard x2 (H)	Nugget x1 	Big Mushroom x1 	Sweet Herba Mystica x1 	Big Mushroom x1 	Bitter Herba Mystica x1 	Basculin Fang x2 	Exp. Candy L x1 	Rare Candy x1 	Bottle Cap x1 										Basculegion (5☆) (Star)	0	41207665	
0279E480	Exp. Candy L x1 	Exp. Candy XL x1 	Vullaby Feather x5 	Health Feather x3 	Vullaby Feather x3 (C)	Bug Tera Shard x2 	Bug Tera Shard x2 (H)	Big Mushroom x1 	Balm Mushroom x1 	Sour Herba Mystica x1 	Bug Tera Shard x1 	Pomeg Berry x3 	Exp. Candy L x1 	Bitter Herba Mystica x1 	Nugget x1 	Salty Herba Mystica x1 	Exp. Candy L x1 									Mandibuzz (5☆) (Star)	0	41542784	
027AC36E	Exp. Candy L x1 	Exp. Candy XL x1 	Basculin Fang x5 	Health Feather x3 	Basculin Fang x3 (C)	Fire Tera Shard x2 	Fire Tera Shard x2 (H)	Big Mushroom x1 	Rare Candy x1 	Basculin Fang x2 	Rare Candy x1 	Rare Candy x1 	Sweet Herba Mystica x1 	Health Feather x2 	Exp. Candy L x2 	Sour Herba Mystica x1 										Basculegion (5☆) (Star)	0	41599854	
02810505	Exp. Candy L x1 	Exp. Candy XL x1 	Grubbin Thread x5 	Genius Feather x3 	Grubbin Thread x3 (C)	Normal Tera Shard x2 	Normal Tera Shard x2 (H)	Bitter Herba Mystica x1 	Exp. Candy L x2 	Bitter Herba Mystica x1 	Comet Shard x1 	Grubbin Thread x2 	Rare Candy x1 	Exp. Candy L x1 	PP Up x1 	Star Piece x1 	Bitter Herba Mystica x1 									Vikavolt (5☆) (Star)	0	42009861	
02821DF2	Exp. Candy L x1 	Exp. Candy XL x1 	Vullaby Feather x5 	Health Feather x3 	Vullaby Feather x3 (C)	Psychic Tera Shard x2 	Psychic Tera Shard x2 (H)	Vullaby Feather x2 	Pomeg Berry x3 	Exp. Candy L x1 	Exp. Candy L x2 	Sweet Herba Mystica x1 	Salty Herba Mystica x1 	Nugget x1 	Exp. Candy L x1 	Vullaby Feather x2 										Mandibuzz (5☆) (Star)	0	42081778	
0283A77B	Exp. Candy L x1 	Exp. Candy XL x1 	Munchlax Fang x5 	Health Feather x3 	Munchlax Fang x3 (C)	Ground Tera Shard x2 	Ground Tera Shard x2 (H)	Health Feather x2 	Exp. Candy L x2 	Big Mushroom x1 	Salty Herba Mystica x1 	Big Mushroom x1 	Exp. Candy L x1 	Exp. Candy L x2 	Salty Herba Mystica x1 	Sweet Herba Mystica x1 										Snorlax (5☆) (Star)	0	42182523	
028400FA	Exp. Candy L x1 	Exp. Candy XL x1 	Basculin Fang x5 	Health Feather x3 	Basculin Fang x3 (C)	Rock Tera Shard x2 	Rock Tera Shard x2 (H)	Big Mushroom x1 	Sweet Herba Mystica x1 	Sweet Herba Mystica x1 	Pomeg Berry x3 	PP Up x1 	Exp. Candy L x1 	Basculin Fang x2 	Basculin Fang x2 	Rare Candy x1 										Basculegion (5☆) (Star)	0	42205434	
02845585	Exp. Candy L x1 	Exp. Candy XL x1 	Geodude Fragment x5 	Resist Feather x3 	Geodude Fragment x3 (C)	Normal Tera Shard x2 	Normal Tera Shard x2 (H)	Relaxed Mint x1 	Big Pearl x1 	Ability Capsule x1 	Exp. Candy L x1 	Qualot Berry x3 	Relaxed Mint x1 	Salty Herba Mystica x1 	Salty Herba Mystica x1 	Qualot Berry x3 	Exp. Candy L x1 									Golem (5☆) (Star)	0	42227077	
028BC7F9	Exp. Candy L x1 	Exp. Candy XL x1 	Duskull Fragment x5 	Health Feather x3 	Duskull Fragment x3 (C)	Bug Tera Shard x2 	Bug Tera Shard x2 (H)	Nugget x1 	Big Mushroom x1 	Spicy Herba Mystica x1 	Ability Capsule x1 	Sour Herba Mystica x1 	Big Mushroom x1 	Duskull Fragment x2 	Big Mushroom x1 	Health Feather x2 										Dusknoir (5☆) (Star)	0	42715129	
028CBFFE	Exp. Candy L x1 	Exp. Candy XL x1 	Nosepass Fragment x5 	Resist Feather x3 	Nosepass Fragment x3 (C)	Fire Tera Shard x2 	Fire Tera Shard x2 (H)	Exp. Candy L x1 	Nugget x1 	Nugget x1 	Lax Mint x1 	Salty Herba Mystica x1 	Salty Herba Mystica x1 	Big Pearl x1 	Resist Feather x2 	Exp. Candy L x1 										Probopass (5☆) (Square)	0	42778622	
0292ECFF	Exp. Candy L x1 	Exp. Candy XL x1 	Litwick Soot x5 	Genius Feather x3 	Litwick Soot x3 (C)	Steel Tera Shard x2 	Steel Tera Shard x2 (H)	Bitter Herba Mystica x1 	Star Piece x1 	Exp. Candy L x1 	Exp. Candy L x2 	Hondew Berry x3 	Exp. Candy L x2 	Exp. Candy L x2 	Exp. Candy L x1 	Bitter Herba Mystica x1 	Exp. Candy L x1 									Chandelure (5☆) (Star)	0	43183359	
02930379	Exp. Candy L x1 	Exp. Candy XL x1 	Basculin Fang x5 	Health Feather x3 	Basculin Fang x3 (C)	Bug Tera Shard x2 	Bug Tera Shard x2 (H)	Big Mushroom x1 	Big Mushroom x1 	Pomeg Berry x3 	Sweet Herba Mystica x1 	Exp. Candy L x1 	Exp. Candy L x1 	Pomeg Berry x3 	Big Mushroom x1 	Sweet Herba Mystica x1 										Basculegion (5☆) (Square)	0	43189113	
02933C73	Exp. Candy L x1 	Exp. Candy XL x1 	Duskull Fragment x5 	Health Feather x3 	Duskull Fragment x3 (C)	Ice Tera Shard x2 	Ice Tera Shard x2 (H)	Exp. Candy L x1 	Big Mushroom x1 	Exp. Candy L x2 	Salty Herba Mystica x1 	PP Up x1 	Salty Herba Mystica x1 	Rare Candy x1 	Ice Tera Shard x1 	Ability Capsule x1 										Dusknoir (5☆) (Square)	0	43203699	
0293547F	Exp. Candy L x1 	Exp. Candy XL x1 	Aipom Hair x5 	Swift Feather x3 	Aipom Hair x3 (C)	Steel Tera Shard x2 	Steel Tera Shard x2 (H)	Sweet Herba Mystica x1 	Sweet Herba Mystica x1 	Exp. Candy L x1 	Grepa Berry x3 	Exp. Candy L x1 	Exp. Candy L x1 	Rare Candy x1 	Big Mushroom x1 	Exp. Candy L x1 	Timid Mint x1 									Ambipom (5☆) (Star)	0	43209855	
0294DCFD	Exp. Candy L x1 	Exp. Candy XL x1 	Litwick Soot x5 	Genius Feather x3 	Litwick Soot x3 (C)	Water Tera Shard x2 	Water Tera Shard x2 (H)	Water Tera Shard x1 	Exp. Candy L x2 	Star Piece x1 	Bitter Herba Mystica x1 	Water Tera Shard x1 	Genius Feather x2 	Star Piece x1 	Bitter Herba Mystica x1 	Ability Capsule x1 										Chandelure (5☆) (Star)	0	43310333	
0295D0F5	Exp. Candy L x1 	Exp. Candy XL x1 	Poliwag Slime x5 	Muscle Feather x3 	Poliwag Slime x3 (C)	Dark Tera Shard x2 	Dark Tera Shard x2 (H)	Comet Shard x1 	Spicy Herba Mystica x1 	Muscle Feather x2 	Muscle Feather x2 	Muscle Feather x2 	Muscle Feather x2 	Poliwag Slime x2 	Spicy Herba Mystica x1 	Exp. Candy L x1 										Poliwrath (5☆) (Star)	0	43372789	
02963910	Exp. Candy L x1 	Exp. Candy XL x1 	Basculin Fang x5 	Health Feather x3 	Basculin Fang x3 (C)	Grass Tera Shard x2 	Grass Tera Shard x2 (H)	Big Mushroom x1 	Salty Herba Mystica x1 	Sour Herba Mystica x1 	PP Up x1 	Pomeg Berry x3 	Health Feather x2 	Bottle Cap x1 	Exp. Candy L x1 	Salty Herba Mystica x1 										Basculegion (5☆) (Star)	0	43399440	
02964BFD	Exp. Candy L x1 	Exp. Candy XL x1 	Vulpix Fur x5 	Clever Feather x3 	Vulpix Fur x3 (C)	Water Tera Shard x2 	Water Tera Shard x2 (H)	Clever Feather x2 	Big Pearl x1 	Sour Herba Mystica x1 	Big Pearl x1 	Sour Herba Mystica x1 	Rare Candy x1 	Clever Feather x2 	Clever Feather x2 	Careful Mint x1 										Ninetales (5☆) (Star)	0	43404285	
02977802	Exp. Candy L x1 	Exp. Candy XL x1 	Poliwag Slime x5 	Muscle Feather x3 	Poliwag Slime x3 (C)	Ghost Tera Shard x2 	Ghost Tera Shard x2 (H)	Exp. Candy L x1 	Muscle Feather x2 	Muscle Feather x2 	Star Piece x1 	Kelpsy Berry x3 	Exp. Candy L x2 	Spicy Herba Mystica x1 	Spicy Herba Mystica x1 	Exp. Candy L x1 	Muscle Feather x2 									Politoed (5☆) (Star)	0	43481090	
029B7678	Exp. Candy L x1 	Exp. Candy XL x1 	Vullaby Feather x5 	Health Feather x3 	Vullaby Feather x3 (C)	Ghost Tera Shard x2 	Ghost Tera Shard x2 (H)	Exp. Candy L x2 	Rare Candy x1 	Exp. Candy L x1 	Exp. Candy L x1 	Exp. Candy L x1 	Sour Herba Mystica x1 	Health Feather x2 	Nugget x1 	Bitter Herba Mystica x1 										Mandibuzz (5☆) (Star)	0	43742840	
029D1903	Exp. Candy L x1 	Exp. Candy XL x1 	Munchlax Fang x5 	Health Feather x3 	Munchlax Fang x3 (C)	Dark Tera Shard x2 	Dark Tera Shard x2 (H)	Sour Herba Mystica x1 	Sour Herba Mystica x1 	Sweet Herba Mystica x1 	Sweet Herba Mystica x1 	Bottle Cap x1 	Balm Mushroom x1 	Pomeg Berry x3 	Pomeg Berry x3 	Health Feather x2 	Exp. Candy L x1 									Snorlax (5☆) (Star)	0	43849987	
02A70DF2	Exp. Candy L x1 	Exp. Candy XL x1 	Vullaby Feather x5 	Health Feather x3 	Vullaby Feather x3 (C)	Psychic Tera Shard x2 	Psychic Tera Shard x2 (H)	Big Mushroom x1 	Exp. Candy L x2 	Spicy Herba Mystica x1 	Exp. Candy L x1 	Big Mushroom x1 	Spicy Herba Mystica x1 	Pomeg Berry x3 	Nugget x1 	Exp. Candy L x2 										Mandibuzz (5☆) (Star)	0	44502514	
02AB367B	Exp. Candy L x1 	Exp. Candy XL x1 	Feebas Scales x5 	Clever Feather x3 	Feebas Scales x3 (C)	Ground Tera Shard x2 	Ground Tera Shard x2 (H)	Exp. Candy L x2 	Big Pearl x1 	Exp. Candy L x1 	Ground Tera Shard x1 	Clever Feather x2 	Sour Herba Mystica x1 	Sour Herba Mystica x1 	Grepa Berry x3 	Exp. Candy L x1 										Milotic (5☆) (Star)	0	44775035	
02ABC478	Exp. Candy L x1 	Exp. Candy XL x1 	Duskull Fragment x5 	Health Feather x3 	Duskull Fragment x3 (C)	Ghost Tera Shard x2 	Ghost Tera Shard x2 (H)	Nugget x1 	Exp. Candy L x2 	Exp. Candy L x1 	Salty Herba Mystica x1 	Health Feather x2 	Exp. Candy L x1 	Exp. Candy L x2 	Bitter Herba Mystica x1 	Spicy Herba Mystica x1 										Dusknoir (5☆) (Star)	0	44811384	
02ACA486	Exp. Candy L x1 	Exp. Candy XL x1 	Vullaby Feather x5 	Health Feather x3 	Vullaby Feather x3 (C)	Fighting Tera Shard x2 	Fighting Tera Shard x2 (H)	Exp. Candy L x2 	Vullaby Feather x2 	Exp. Candy L x1 	Exp. Candy L x2 	Big Mushroom x1 	Sweet Herba Mystica x1 	Big Mushroom x1 	Big Mushroom x1 	Salty Herba Mystica x1 	Sour Herba Mystica x1 									Mandibuzz (5☆) (Star)	0	44868742	
02AFCDFC	Exp. Candy L x1 	Exp. Candy XL x1 	Vullaby Feather x5 	Health Feather x3 	Vullaby Feather x3 (C)	Grass Tera Shard x2 	Grass Tera Shard x2 (H)	Big Mushroom x1 	Sour Herba Mystica x1 	Pomeg Berry x3 	Rare Candy x1 	Bitter Herba Mystica x1 	Spicy Herba Mystica x1 	Grass Tera Shard x1 	Exp. Candy L x1 	Exp. Candy L x1 										Mandibuzz (5☆) (Star)	0	45075964	
02B3B777	Exp. Candy L x1 	Exp. Candy XL x1 	Vullaby Feather x5 	Health Feather x3 	Vullaby Feather x3 (C)	Dark Tera Shard x2 	Dark Tera Shard x2 (H)	Exp. Candy L x2 	Big Mushroom x1 	Health Feather x2 	Exp. Candy L x1 	Exp. Candy L x1 	Spicy Herba Mystica x1 	Exp. Candy L x1 	Dark Tera Shard x1 	Sour Herba Mystica x1 										Mandibuzz (5☆) (Star)	0	45332343	
02BA8C72	Exp. Candy L x1 	Exp. Candy XL x1 	Duskull Fragment x5 	Health Feather x3 	Duskull Fragment x3 (C)	Psychic Tera Shard x2 	Psychic Tera Shard x2 (H)	Pomeg Berry x3 	Sweet Herba Mystica x1 	Exp. Candy L x1 	Exp. Candy L x2 	Ability Capsule x1 	Exp. Candy L x1 	Pomeg Berry x3 	Bottle Cap x1 	Sweet Herba Mystica x1 										Dusknoir (5☆) (Star)	0	45780082	
02BD9901	Exp. Candy L x1 	Exp. Candy XL x1 	Munchlax Fang x5 	Health Feather x3 	Munchlax Fang x3 (C)	Flying Tera Shard x2 	Flying Tera Shard x2 (H)	Sour Herba Mystica x1 	Health Feather x2 	Spicy Herba Mystica x1 	Bottle Cap x1 	PP Up x1 	Big Mushroom x1 	Health Feather x2 	Pomeg Berry x3 	Health Feather x2 	Flying Tera Shard x1 									Snorlax (5☆) (Star)	0	45979905	
02BDADF7	Exp. Candy L x1 	Exp. Candy XL x1 	Vullaby Feather x5 	Health Feather x3 	Vullaby Feather x3 (C)	Dark Tera Shard x2 	Dark Tera Shard x2 (H)	Exp. Candy L x1 	Spicy Herba Mystica x1 	Salty Herba Mystica x1 	Rare Candy x1 	Big Mushroom x1 	Bitter Herba Mystica x1 	Nugget x1 	Vullaby Feather x2 	Bottle Cap x1 										Mandibuzz (5☆) (Star)	0	45985271	
02BE2901	Exp. Candy L x1 	Exp. Candy XL x1 	Munchlax Fang x5 	Health Feather x3 	Munchlax Fang x3 (C)	Fire Tera Shard x2 	Fire Tera Shard x2 (H)	Spicy Herba Mystica x1 	Big Mushroom x1 	Rare Candy x1 	Health Feather x2 	Big Mushroom x1 	Spicy Herba Mystica x1 	Health Feather x2 	Exp. Candy L x1 	Exp. Candy L x1 	Pomeg Berry x3 									Snorlax (5☆) (Star)	0	46016769	
02BFBA89	Exp. Candy L x1 	Exp. Candy XL x1 	Seedot Stem x5 	Muscle Feather x3 	Seedot Stem x3 (C)	Ground Tera Shard x2 	Ground Tera Shard x2 (H)	Bottle Cap x1 	Exp. Candy L x1 	Star Piece x1 	Seedot Stem x2 	Spicy Herba Mystica x1 	Spicy Herba Mystica x1 	Muscle Feather x2 	Exp. Candy L x1 	Exp. Candy L x1 										Shiftry (5☆) (Star)	0	46119561	
